# System: earth-moon
# Family: L1 Northern halo
# Mass ratio: 0.0121505856
# Jacobi (LU^2/TU^2) = 0.195162730858155
# Period (TU) = 3.1233143922761588
# Time (TU), X (LU), Y (LU), Z (LU), VX (LU/TU), VY (LU/TU), VZ (LU/TU)
1.7775977703535653,0.91857362430730494,-0.30710257616505299,0.19662874935532582,-0.60978906656762288,-1.2705612931200077,0.89369499094287586
1.7838569174322751,0.91470747458150492,-0.31502978384608171,0.20221777877172442,-0.62555406566958638,-1.2624062444619482,0.89217575434051866
1.7901160645109848,0.91074296139803035,-0.32290541622293878,0.20779724112010328,-0.64121906462361922,-1.2540787393391941,0.89063648836852227
1.7963752115896945,0.90668071811801598,-0.33072837863793669,0.21336700042720136,-0.65678175148202844,-1.2455783888899767,0.88907625179929228
1.8026343586684044,0.90252139062670611,-0.33849758988441558,0.21892692231989369,-0.67223984129521586,-1.2369047705775398,0.88749407281518933
1.808893505747114,0.89826564001317399,-0.34621197567177381,0.22447687239028244,-0.68759106646902646,-1.2280574990149158,0.88588898863895693
1.8151526528258237,0.89391414398563929,-0.35387044068016216,0.23001670160575374,-0.70283314102480854,-1.2190366940381752,0.8842603122465813
1.8214117999045336,0.88946759393646768,-0.36147189414572639,0.23554625824836151,-0.71796379291749746,-1.2098425693661012,0.88260739772655361
1.8276709469832433,0.88492669493953091,-0.36901524988887685,0.24106538792850943,-0.73298076407124468,-1.2004754321376492,0.88092964001598817
1.833930094061953,0.88029216575020608,-0.37649942631429001,0.24657393358495203,-0.74788181037942114,-1.1909356829119453,0.87922647490062222
1.8401892411406626,0.87556473880537633,-0.38392334641090736,0.252071735484794,-0.76266470170461476,-1.1812238156682868,0.87749737901481573
1.8464483882193725,0.87074516022343018,-0.39128593775193593,0.25755863122349054,-0.77732722187863168,-1.1713404178061428,0.87574186984155133
1.8527075352980822,0.86583418980426219,-0.39858613249484731,0.26303445572484663,-0.79186716870249396,-1.161286170145154,0.87395950571243519
1.8589666823767919,0.86083260102927239,-0.40582286738137918,0.26849904124101798,-0.80628235394644321,-1.1510618469251315,0.8721498858076957
1.8652258294555017,0.85574118106136654,-0.41299508373753457,0.2739522173525108,-0.82057060334993837,-1.1406683158060584,0.87031265015618442
1.8714849765342114,0.85056073074495642,-0.42010172747358088,0.279393810968181,-0.83472975662165483,-1.1301065378680895,0.86844747963537583
1.8777441236129211,0.84529206460595918,-0.42714174908405178,0.28482364632523532,-0.848757667439487,-1.1193775676115501,0.86655409597136712
1.884003270691631,0.8399360108517977,-0.43411410364774622,0.29024154498923088,-0.86265220345054672,-1.1084825529569371,0.86463226173887842
1.8902624177703407,0.83449341137140087,-0.44101775082772759,0.29564732585407449,-0.87641124627116251,-1.0974227352449195,0.86268178036125287
1.8965215648490503,0.82896512173520298,-0.44785165487132539,0.30104080514202397,-0.89003269148688158,-1.0861994492363367,0.86070249611045635
1.90278071192776,0.82335200579895662,-0.45461479537838118,0.3064217995949905,-0.90351446727358187,-1.0748140355150864,0.85869424921155046
1.9090398590064699,0.81765493303987813,-0.46130618127985251,0.31179013255048171,-0.91685455420321227,-1.0632677033635216,0.8566567974246303
1.9152990060851796,0.81187480313698368,-0.46792480346283383,0.31714562022491594,-0.93005090189897499,-1.0515619122596735,0.85459000984164135
1.9215581531638892,0.80601252813204793,-0.4744696621121165,0.32248807794144513,-0.94310148010625117,-1.0396981721892613,0.8524937721988286
